date,semantic_categories,num_classes,vectorize_technique,vectorization_hyperparameters,path_vectorization,model_name,model_hyperparameters,accuracy,loss,precision_train,recall_train,f1_train,precision_test,recall_test,f1_test,days_pw,days_ow
2025-07-01 03:26:31,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_032631,attention_v110.h5,"{'embedding_dim': 600, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7257499098777771,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,lstm_v111.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.9444444179534912,0.15520671010017395,0.964,0.909,0.936,0.988,0.9,0.942,180,545
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033010,lstm_v112.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:26:31,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_032631,attention_v113.h5,"{'embedding_dim': 700, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7381259799003601,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v114.h5,"{'embedding_dim': 200, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,lstm_v115.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:26:31,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_032631,attention_v116.h5,"{'embedding_dim': 800, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7404760122299194,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 03:26:31,"['', 'icd']",2,one-hot,"{'max_len': 180, 'n_feature': 420}",/zine/data/salud/vih_phepipe/tokens/20250701_032631,logistic_v5.pkl,"{'penalties': 'l2', 'max_iter': 1000}",0.5140845070422535,N/A,1.0,0.012,0.025,1.0,0.028,0.055,180,180
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033010,lstm_v117.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033010,lstm_v118.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v119.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.9780219793319702,0.060189902782440186,0.986,0.981,0.984,1.0,0.956,0.978,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,lstm_v120.h5,"{'embedding_dim': 500, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.9833333492279053,0.033672381192445755,0.967,0.976,0.971,0.989,0.978,0.983,180,545
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v121.h5,"{'embedding_dim': 100, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7255465388298035,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v122.h5,"{'embedding_dim': 200, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7181512713432312,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,lstm_v123.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v124.h5,"{'embedding_dim': 300, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7364469170570374,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,lstm_v125.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v126.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.9615384340286255,0.09237704426050186,0.967,0.962,0.965,0.988,0.934,0.96,180,730
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v127.h5,"{'embedding_dim': 400, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7274851202964783,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v128.h5,"{'embedding_dim': 500, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7262268662452698,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,lstm_v129.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v130.h5,"{'embedding_dim': 500, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v131.h5,"{'embedding_dim': 100, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7226088047027588,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v132.h5,"{'embedding_dim': 600, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7177658677101135,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v133.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v134.h5,"{'embedding_dim': 700, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.742743730545044,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v135.h5,"{'embedding_dim': 200, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7277052402496338,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v136.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v137.h5,"{'embedding_dim': 300, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7275691628456116,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:30:10,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033010,attention_v138.h5,"{'embedding_dim': 800, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7285260558128357,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 03:30:10,"['', 'icd']",2,one-hot,"{'max_len': 365, 'n_feature': 539}",/zine/data/salud/vih_phepipe/tokens/20250701_033010,logistic_v6.pkl,"{'penalties': 'l2', 'max_iter': 1000}",0.5058139534883721,N/A,1.0,0.015,0.029,1.0,0.012,0.023,180,365
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v139.h5,"{'embedding_dim': 400, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7311270236968994,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,lstm_v140.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v141.h5,"{'embedding_dim': 500, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7195179462432861,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v142.h5,"{'embedding_dim': 100, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7251129150390625,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v143.h5,"{'embedding_dim': 600, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7317208051681519,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v144.h5,"{'embedding_dim': 200, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.719790518283844,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v145.h5,"{'embedding_dim': 700, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7261896133422852,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:31:54,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033154,attention_v146.h5,"{'embedding_dim': 800, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7194662094116211,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 03:31:54,"['', 'icd']",2,one-hot,"{'max_len': 545, 'n_feature': 568}",/zine/data/salud/vih_phepipe/tokens/20250701_033154,logistic_v7.pkl,"{'penalties': 'l2', 'max_iter': 1000}",0.5166666666666667,N/A,1.0,0.014,0.028,1.0,0.033,0.065,180,545
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v147.h5,"{'embedding_dim': 300, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7283714413642883,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v148.h5,"{'embedding_dim': 400, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7247052192687988,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v149.h5,"{'embedding_dim': 500, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7239769697189331,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v150.h5,"{'embedding_dim': 600, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.718693733215332,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v151.h5,"{'embedding_dim': 700, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7223502397537231,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v152.h5,"{'embedding_dim': 100, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7300314903259277,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v153.h5,"{'embedding_dim': 200, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7005712389945984,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v154.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7075331807136536,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v155.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7025895714759827,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 03:35:07,"['', 'icd']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_033507,attention_v156.h5,"{'embedding_dim': 800, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7296293377876282,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v157.h5,"{'embedding_dim': 500, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.7323943376541138,0.4578409194946289,0.939,0.478,0.634,0.971,0.479,0.642,180,180
2025-07-01 03:35:07,"['', 'icd']",2,one-hot,"{'max_len': 730, 'n_feature': 577}",/zine/data/salud/vih_phepipe/tokens/20250701_033507,logistic_v8.pkl,"{'penalties': 'l2', 'max_iter': 1000}",0.5,N/A,0.0,0.0,0.0,0.0,0.0,0.0,180,730
2025-07-01 04:09:18,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040918,lstm_v158.h5,"{'embedding_dim': 100, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.721535325050354,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 04:09:18,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040918,lstm_v159.h5,"{'embedding_dim': 200, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7145616412162781,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v160.h5,"{'embedding_dim': 600, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.7605633735656738,0.4353910982608795,0.975,0.491,0.653,1.0,0.521,0.685,180,180
2025-07-01 04:09:18,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040918,lstm_v161.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7212710976600647,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v162.h5,"{'embedding_dim': 700, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 04:09:18,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040918,lstm_v163.h5,"{'embedding_dim': 400, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5116279125213623,0.7038649916648865,1.0,0.025,0.049,1.0,0.023,0.045,180,365
2025-07-01 04:10:54,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_041054,lstm_v164.h5,"{'embedding_dim': 100, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7096737623214722,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 04:10:54,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_041054,lstm_v165.h5,"{'embedding_dim': 200, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.6976028680801392,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040738,lstm_v166.h5,"{'embedding_dim': 800, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.7042253613471985,0.5708091855049133,0.952,0.373,0.536,1.0,0.408,0.58,180,180
2025-07-01 04:09:18,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 365, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_040918,lstm_v167.h5,"{'embedding_dim': 500, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,365
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_040738,attention_v168.h5,"{'embedding_dim': 100, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7203754186630249,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 04:07:38,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 180, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe//tokens/20250701_040738,attention_v169.h5,"{'embedding_dim': 200, 'units': 64, 'dropout': 0.2, 'epochs': 30, 'batch_size': 128}",0.5,0.7242984771728516,0.0,0.0,0.0,0.0,0.0,0.0,180,180
2025-07-01 04:10:54,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 545, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_041054,lstm_v170.h5,"{'embedding_dim': 300, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,nan,0.0,0.0,0.0,0.0,0.0,0.0,180,545
2025-07-01 04:12:15,"['Disease or Syndrome', '']",2,keras-vectorizer,"{'max_tokens': 1000, 'max_len': 730, 'vectorize_technique': 'other-sequence'}",/zine/data/salud/vih_phepipe/tokens/20250701_041215,lstm_v171.h5,"{'embedding_dim': 100, 'block_layers': 1, 'hidden_units': 64, 'learning_rate': 0.001, 'epochs': 30, 'batch_size': 128}",0.5,0.7094882726669312,0.0,0.0,0.0,0.0,0.0,0.0,180,730
